Image_ID;Object_ID;Size;Perimeter;Length;Intensity;Overlap_with_ch;Coloc_object_size;Coloc_object_intensity;Single_Coloc;Coloc_image_intensity;Coord_X;Coord_Y;Coord_Z
%background:/tmp/test//2 OA1.tif
3;0;741.0;136.0;22.0;92.72570372045809;0.039000000804662704;40.448001861572266;66.36000061035156;false;0.019020401682940342;57.4898796081543;56.38191604614258;0.0
3;0;578.0;110.0;2.0;87.26592950472434;0.050999999046325684;36.0;43.03200149536133;true;0.014844969129520302;93.47058868408203;58.16781997680664;0.0
3;0;297.0;76.0;7.0;55.860611819142214;0.0;0.0;0.0;true;0.004568561431306516;99.95286560058594;90.21548461914062;0.0
3;0;232.0;76.0;20.0;76.43972765180328;0.0;0.0;0.0;true;0.004039891818796474;82.20258331298828;3.5387930870056152;0.0
3;0;271.0;87.0;11.0;90.14485918007469;0.0;0.0;0.0;true;0.0027639099920410896;104.83026123046875;19.741697311401367;0.0
3;0;164.0;56.0;2.0;64.11905195471442;0.0;0.0;0.0;true;0.00212816834050693;83.26219177246094;31.884145736694336;0.0
3;0;66.0;40.0;2.0;14.89731038028541;0.0;0.0;0.0;true;4.7534165181224003E-4;57.60606002807617;11.363636016845703;0.0
3;0;107.0;66.0;16.0;13.09879528079641;0.0;0.0;0.0;true;0.0013194062671797685;54.50467300415039;87.49533081054688;0.0
3;0;23.0;22.0;2.0;15.030454466388049;0.0;0.0;0.0;true;0.0059676044330775795;62.739131927490234;101.08695983886719;0.0
3;0;4.0;10.0;2.0;22.69843373936769;0.0;0.0;0.0;true;0.00980392156862745;105.25;110.0;0.0
3;0;12.0;16.0;1.0;15.771561601889358;0.0;0.0;0.0;true;0.0;42.08333206176758;97.33333587646484;0.0
3;0;7.0;12.0;1.0;11.27896331325867;0.0;0.0;0.0;true;0.00392156862745098;83.42857360839844;88.71428680419922;0.0
3;0;2.0;2.0;2.0;20.242048907865232;0.0;0.0;0.0;true;0.0;109.0;116.5;0.0
