Image_ID;Object_ID;Size;Perimeter;Length;Intensity;Overlap_with_ch;Coloc_object_size;Coloc_object_intensity;Single_Coloc;Coloc_image_intensity;Coord_X;Coord_Y;Coord_Z
%background:/tmp/test//1 Ctrl 2.tif
1;0;10.0;14.0;2.0;84.7911652570262;0.6000000238418579;35.0;35.112998962402344;true;0.09879518072289158;40.79999923706055;28.5;0.0
1;0;35.0;28.0;1.0;60.039298715843124;0.1420000046491623;14.0;19.499000549316406;true;0.01985083189902467;17.714284896850586;36.371429443359375;0.0
1;0;67.0;36.0;3.0;99.22659822821149;0.2980000078678131;50.0;59.242000579833984;true;0.08038122639812983;29.029850006103516;36.6119384765625;0.0
1;0;9.0;12.0;3.0;95.86781902179571;0.0;0.0;0.0;true;0.013833110218652387;41.0;36.0;0.0
1;0;21.0;18.0;2.0;59.05403193838593;0.0;0.0;0.0;true;0.0047810288774144186;21.85714340209961;47.85714340209961;0.0
1;0;17.0;18.0;7.0;42.18692170677163;0.0;0.0;0.0;true;0.012284431845027165;2.470588207244873;1.8235293626785278;0.0
1;0;108.0;56.0;11.0;68.24270145759779;0.1289999932050705;14.571000099182129;77.28099822998047;false;0.049233972928752055;17.648147583007812;14.101851463317871;0.0
1;0;32.0;24.0;3.0;59.62758216398944;0.0;0.0;0.0;true;0.00502008032128514;2.875;11.375;0.0
1;0;28.0;29.0;6.0;43.42389055592795;0.1420000046491623;26.0;36.305999755859375;true;0.029259896729776264;1.5357142686843872;22.964284896850586;0.0
1;0;22.0;20.0;1.0;51.496725488223426;0.0;0.0;0.0;true;0.058598028477546554;36.09090805053711;15.909090995788574;0.0
1;0;18.0;18.0;1.0;65.11037632719255;0.16599999368190765;14.0;71.8030014038086;true;0.054216867469879526;41.0;2.5;0.0
1;0;12.0;14.0;4.0;38.58523304220077;0.0;0.0;0.0;true;0.007362784471218205;29.5;23.0;0.0
1;0;5.0;7.0;1.0;38.25404530231814;0.4000000059604645;3.0;73.00299835205078;true;0.1678714859437751;47.599998474121094;41.20000076293945;0.0
1;0;7.0;9.0;3.0;19.960900834074923;0.0;0.0;0.0;true;0.005163511187607573;16.285715103149414;0.4285714328289032;0.0
1;0;5.0;5.0;5.0;24.5600344479219;0.0;0.0;0.0;true;0.1373493975903614;39.0;50.0;0.0
1;0;3.0;6.0;1.0;4.740337916320939;0.0;0.0;0.0;true;0.009370816599732263;47.33333206176758;33.33333206176758;0.0
1;0;1.0;4.0;1.0;43.78377458808939;0.0;0.0;0.0;true;0.012048192771084338;29.0;6.0;0.0
