FileName;Frame;Channel;Id;X;Y;Z;Size;Perimeter;Length;Intensity
%background:/home/gonciarz/scratch/session1474886219843/tmp_1.tif
tmp_1.tif;0;0;1;16.285715103149414;7.285714149475098;3.7142856121063232;7.0;26.0;2.0;4195.096491167105
tmp_1.tif;0;0;2;0.2857142984867096;13.0;9.142857551574707;7.0;13.0;3.0;880.390650849034
tmp_1.tif;0;0;3;6.333333492279053;0.3333333432674408;14.0;3.0;7.0;1.0;522.4448319627804
tmp_1.tif;0;0;4;11.25;15.25;14.25;4.0;18.0;1.0;17512.42638264492
