FileName;Frame;Channel;Id;ChannelColoc;Overlap;AvgColocObjSize;AvgColocObjIntensity;ColocImageIntensity;SingleColoc
%background:/tmp/test/3 Ctrl1.tif
3 Ctrl1.tif;0;0;1;1;0.0;0.0;0.0;0.02540444893832155;true
3 Ctrl1.tif;0;0;2;1;0.025641025975346565;20.0;68.23280334472656;0.06201550387596901;true
3 Ctrl1.tif;0;0;3;1;0.0;0.0;0.0;0.04106104651162791;true
3 Ctrl1.tif;0;1;1;0;0.0;0.0;0.0;0.0;true
3 Ctrl1.tif;0;1;2;0;0.05000000074505806;39.0;106.04902648925781;0.048429319371727744;true
3 Ctrl1.tif;0;1;3;0;0.0;0.0;0.0;0.022188980304163552;true
3 Ctrl1.tif;0;1;4;0;0.0;0.0;0.0;0.0;true
3 Ctrl1.tif;0;1;5;0;0.0;0.0;0.0;0.0;true
3 Ctrl1.tif;0;1;6;0;0.0;0.0;0.0;0.0;true
