Image_ID;Object_ID;Size;Perimeter;Length;Intensity;Coord_X;Coord_Y;Coord_Z
%background:/tmp/test//droplet_5.tif
0;0;81.0;136.0;0.0;5225.541878004719;21.604938507080078;29.24691390991211;27.543209075927734
0;0;58.0;116.0;0.0;2795.97638649105;36.982757568359375;30.36206817626953;9.810344696044922
