3;0;17.0;29.0;0.0;3723.239012325941;0.4117647111415863;15.29411792755127;21.764705657958984
3;0;2.0;10.0;0.0;2834.41607174392;28.5;11.0;12.0
3;0;4.0;14.0;0.0;942.6836658490934;46.0;1.5;23.0
3;0;5.0;22.0;0.0;1143.1179142247229;28.600000381469727;4.400000095367432;23.0
3;0;4.0;16.0;0.0;913.7761177659092;34.5;4.5;23.0
3;0;55.0;156.0;0.0;901.6497628150481;45.20000076293945;11.890909194946289;23.0
3;0;22.0;74.0;0.0;714.5717648239167;33.8636360168457;10.954545021057129;23.0
3;0;2.0;10.0;0.0;3659.3400398603967;29.5;2.0;33.0
3;0;61.0;158.0;0.0;1315.205383892242;41.31147384643555;6.803278923034668;33.09836196899414
3;0;3.0;3.0;0.0;1301.1329980480496;50.0;6.0;33.0
3;0;2.0;10.0;0.0;1181.0764884352511;27.0;10.5;33.0
3;0;9.0;32.0;0.0;933.9298751729715;47.33333206176758;14.333333015441895;33.0
3;0;81.0;130.0;0.0;2225.6033098105327;38.938270568847656;27.320987701416016;7.320987701416016
3;0;159.0;212.0;0.0;3468.8949665341697;19.62264060974121;33.1698112487793;25.8427677154541
