386.0679016,25.12679672,0
2.304992914,30.69068527,0
9.652010918,45.5144577,0
1.773874044,50.44758224,0
6.53254509,51.9026413,0
18.7606926,53.04487991,0
4.652533531,60.97038269,0
12.63356209,61.6043396,0
12.4702816,64.95295715,0
29.62016869,65.4938736,0
6.350626945,69.95953369,0
43.91510773,71.26432037,0
13.94842339,72.31165314,0
47.58750916,73.72645569,0
33.03017807,74.99864197,0
40.2450676,75.86896515,0
21.27903557,76.95137024,0
54.74687576,76.06732941,0
3.339962721,78.17443848,0
15.22825623,78.18216705,0
28.99800682,79.56026459,0
38.73240662,84.23835754,0
24.39980698,85.91436768,0
383.9704895,85.18491364,0
31.55257225,86.98155212,0
477.6322632,88.27562714,0
56.42246246,90.67455292,0
388.3110962,91.18473816,0
7.934797287,92.06211853,0
31.52705765,92.6256485,0
16.77705765,93.7684021,0
21.25019264,92.30606079,0
54.86819458,93.45368958,0
48.16753006,95.98003387,0
57.49092484,96.61177826,0
484.5644226,96.9083252,0
46.90468216,98.33043671,0
22.1671524,100.083725,0
72.52469635,100.8236465,0
27.69212723,102.7588959,0
334.6865234,102.6928101,0
480.7180176,103.9231491,0
75.1030426,104.1900101,0
364.4801941,104.7500076,0
68.23046875,105.1398697,0
332.4665527,106.8241425,0
479.9944458,106.0595474,0
92.07298279,107.3242722,0
361.75,107.2030106,0
16.24196053,108.9729462,0
280.1478577,108.5587082,0
335.9515381,108.6140976,0
505.7066345,108.5086975,0
29.1336441,109.861908,0
54.67028809,109.535675,0
345.6621704,109.5635223,0
292.2004089,110.4525223,0
449.3374329,110.2141113,0
34.9912262,111.7254715,0
69.0171051,111.9114151,0
80.59214783,111.7258987,0
85.71666718,111.7218475,0
306.0429077,112.0370941,0
432.352417,112.2827377,0
500.5770264,112.7112198,0
6.749896526,114.5783005,0
103.504715,114.5169907,0
262.0969238,114.5691071,0
47.84283829,115.8827667,0
83.76449585,116.071579,0
286.2660828,116.7687454,0
345.9030457,116.4748154,0
58.59334183,117.4277496,0
93.51567078,117.2375717,0
43.7403183,118.0679932,0
489.5365601,118.5152283,0
12.46640396,119.3838043,0
68.59395599,119.654274,0
23.97839165,121.3168716,0
63.66596985,120.9191589,0
109.7830505,121.316391,0
480.771637,121.112381,0
292.8432312,122.5512161,0
32.61641693,123.2353745,0
85.94458008,123.8845749,0
231.6338501,123.3455658,0
298.093811,123.0030365,0
395.411438,123.3293762,0
10.02595806,124.41745,0
97.03649902,124.2190857,0
250.3808289,124.1216278,0
320.3564453,124.7964554,0
504.0612793,124.3620911,0
103.583519,125.1511307,0
286.0116882,125.9189758,0
386.0231628,125.0040512,0
15.547328,126.931282,0
43.09723282,126.1095886,0
72.36396027,126.3358154,0
221.3634186,126.84935,0
498.3933411,126.4252853,0
66.48413849,127.6417389,0
20.29804039,128.9720459,0
289.1018982,128.4203033,0
61.68790436,128.623642,0
109.5341568,129.8504333,0
277.9612732,128.9174805,0
509.0587463,129.763916,0
54.76985931,131.0239716,0
78.39609528,130.5588837,0
297.6726379,130.2371063,0
321.8332214,131.2424774,0
28.30535889,131.0887299,0
95.88544464,132.0900269,0
120.4930573,131.2012939,0
314.3137207,131.1341095,0
337.26651,132.3209991,0
125.5948792,133.6008301,0
283.8059692,133.8588715,0
462.444397,133.0789642,0
112.3077698,134.3473969,0
395.2044983,134.6989288,0
14.0084219,135.3289337,0
62.65469742,135.2533875,0
68.4404068,135.417511,0
79.96016693,134.283905,0
242.0807343,135.8226166,0
359.8566589,135.0334778,0
453.5394897,135.9749908,0
37.35725403,136.0776978,0
118.3871231,136.8412781,0
469.9677429,136.5790558,0
102.538887,137.8201599,0
488.8190308,137.2492371,0
499.7287598,137.8647308,0
21.01470757,138.3409729,0
127.0278091,139.0916595,0
257.8989868,138.8339081,0
273.7403259,138.3012085,0
291.5931091,138.5215607,0
410.8908691,137.9878845,0
2.155472279,139.902359,0
87.91212463,139.3562775,0
95.09264374,139.779129,0
130.2446442,139.9904022,0
303.4941406,139.1829834,0
281.5818176,139.947113,0
328.7418213,140.4096527,0
386.6260986,140.0233765,0
48.60639572,141.8703003,0
244.3739014,141.2423859,0
362.7316589,141.77742,0
510.1366577,141.0531158,0
77.84626007,142.2589722,0
400.0583801,142.2232361,0
66.80439758,143.6536102,0
82.32948303,143.6522675,0
132.3210754,143.2678375,0
142.2394104,143.195755,0
301.0318909,143.4682007,0
394.4473267,143.1748962,0
416.2122498,143.7604523,0
433.0107422,143.700531,0
26.01226807,144.2693634,0
91.79904175,144.3918152,0
271.8575439,144.3087311,0
312.6289673,144.8051758,0
47.908741,145.4325104,0
73.68340302,145.4835968,0
111.7298203,145.1019135,0
236.6571655,145.5503845,0
355.135437,146.9328003,0
382.8517456,145.9021454,0
79.53874969,146.3075562,0
122.5062103,145.9681244,0
138.6716614,146.6849213,0
243.9598694,146.838623,0
287.6142883,146.9472961,0
426.6647644,146.2711639,0
493.6847229,145.9936829,0
50.12445831,146.4624481,0
63.96982193,147.6950531,0
106.1944427,147.92836,0
445.3378906,146.1046295,0
503.8744812,147.0789185,0
38.96015549,150.0279541,0
144.9638367,149.0419617,0
246.9191284,149.4004059,0
297.2637939,149.8982849,0
335.6871643,149.4580231,0
354.556427,149.4226074,0
89.51907349,150.3308411,0
99.06440735,150.3526306,0
131.6989899,150.4342957,0
272.3190002,150.1729736,0
385.7622375,150.3990784,0
436.5064392,150.7463074,0
31.51787758,151.1814575,0
282.9136963,150.447525,0
319.7110291,150.4057159,0
41.24139023,152.3045959,0
65.622612,152.8152924,0
80.61689758,152.1825409,0
110.7393875,152.009491,0
393.4568481,152.4805756,0
411.7581177,152.4574127,0
417.145813,152.7414856,0
444.9664612,152.2789459,0
467.0140076,152.7660828,0
37.01980209,153.6682587,0
56.51177597,153.2664185,0
226.3088531,153.861145,0
249.1826782,153.7709961,0
263.2507019,153.6492157,0
300.4655762,153.7758484,0
499.6027832,153.7813416,0
51.25629807,154.2083435,0
104.4212265,154.2873077,0
123.9185028,154.1051331,0
136.0809784,154.3877869,0
146.0058289,155.0320892,0
152.2361755,154.4662476,0
239.0361786,154.271225,0
69.24278259,155.4367371,0
116.1701736,155.3760223,0
290.860321,155.9660797,0
424.5626526,155.7801971,0
98.69983673,156.5037231,0
19.04656982,157.774704,0
74.24848938,157.2545929,0
159.5084839,157.8011017,0
25.45892715,158.7790985,0
81.6918869,159.4635315,0
250.1494751,158.815155,0
322.6770935,158.0980072,0
365.4091187,158.2025299,0
39.60018158,159.8812561,0
46.89833832,159.1864777,0
119.8512802,159.9806366,0
140.3693848,159.0181274,0
166.2332764,159.2614288,0
335.5626831,159.4225464,0
360.9184875,159.5409851,0
58.84376526,161.0031281,0
93.65830231,159.5503387,0
105.1389542,161.084259,0
126.7202835,160.2445374,0
265.6194153,160.3226624,0
284.2954407,160.830368,0
417.6777649,160.7460938,0
482.2839661,160.7786713,0
298.8088074,160.9691162,0
310.8285522,161.268219,0
316.4997253,161.6705322,0
446.0580139,161.9066162,0
52.10717392,162.125,0
132.6864166,162.7112579,0
184.5082855,162.7560425,0
226.6230927,162.5737152,0
356.4916077,162.6248016,0
398.585083,162.702179,0
87.86045074,163.9089813,0
109.7271729,163.3456879,0
342.2601013,163.8799438,0
507.733551,162.5056,0
60.3901329,164.926712,0
146.9284668,164.7545319,0
210.4951019,164.7809448,0
269.997467,164.3018646,0
291.6849976,164.6449127,0
365.999939,164.4925842,0
496.3452148,164.4625702,0
57.59516907,165.658783,0
116.3301849,165.8851471,0
154.803833,165.650116,0
162.8122253,166.0208282,0
