Image_ID;Object_ID;Size;Perimeter;Length;Intensity;Overlap_with_ch;Coloc_object_size;Coloc_object_intensity;Single_Coloc;Coloc_image_intensity;Coord_X;Coord_Y;Coord_Z
%background:/tmp/test//3 Ctrl3.tif
8;0;3.0;8.0;1.0;111.7875727823517;0.0;0.0;0.0;true;0.0;55.33333206176758;5.333333492279053;0.0
8;0;8.0;14.0;2.0;161.43885466133224;0.0;0.0;0.0;true;0.0;57.125;8.5;0.0
8;0;11.0;16.0;2.0;145.71485152171635;0.0;0.0;0.0;true;0.0;16.636363983154297;18.636363983154297;0.0
8;0;15.0;18.0;2.0;157.25817820774267;0.0;0.0;0.0;true;0.0;8.533333778381348;23.66666603088379;0.0
8;0;15.0;20.0;4.0;133.41574419948776;0.0;0.0;0.0;true;0.00392156862745098;10.666666984558105;43.733333587646484;0.0
8;0;14.0;18.0;3.0;181.57015715912152;0.07100000232458115;17.0;164.36399841308594;true;0.08543417366946778;26.928571701049805;29.85714340209961;0.0
8;0;40.0;48.0;11.0;83.21758663367245;0.07500000298023224;6.0;17.593000411987305;true;0.005392156862745097;29.725000381469727;48.224998474121094;0.0
8;0;9.0;14.0;2.0;123.60578487470806;0.0;0.0;0.0;true;0.00261437908496732;15.333333015441895;59.22222137451172;0.0
8;0;8.0;12.0;2.0;101.31633703645592;0.0;0.0;0.0;true;4.901960784313725E-4;46.875;44.125;0.0
8;0;34.0;32.0;8.0;58.61913388128177;0.0;0.0;0.0;true;0.0032295271049596307;20.235294342041016;49.02941131591797;0.0
8;0;2.0;2.0;2.0;79.2093649257416;0.0;0.0;0.0;true;0.10784313725490197;59.0;44.5;0.0
8;0;20.0;20.0;1.0;56.63773883180194;0.05000000074505806;33.0;205.58900451660156;true;0.05058823529411764;18.049999237060547;29.75;0.0
8;0;22.0;24.0;4.0;47.64742300597177;0.2720000147819519;14.0;191.94500732421875;true;0.18734402852049908;45.681819915771484;29.5;0.0
8;0;37.0;44.0;11.0;36.92728529894369;0.1889999955892563;8.0;80.33399963378906;true;0.05352411234764175;52.35135269165039;20.891891479492188;0.0
8;0;3.0;3.0;3.0;59.33162611767026;0.0;0.0;0.0;true;0.00261437908496732;52.0;61.0;0.0
8;0;26.0;30.0;8.0;27.373652582544278;0.0;0.0;0.0;true;0.0013574660633484162;32.61538314819336;58.92307662963867;0.0
8;0;8.0;10.0;2.0;36.63604239594283;0.0;0.0;0.0;true;4.901960784313725E-4;58.125;49.125;0.0
8;0;22.0;22.0;4.0;20.48572917173497;0.0;0.0;0.0;true;0.0032085561497326204;6.7272725105285645;48.54545593261719;0.0
8;0;15.0;15.0;4.0;21.466292716986604;0.0;0.0;0.0;true;0.004705882352941176;22.066667556762695;60.13333511352539;0.0
8;0;3.0;3.0;3.0;23.96244709306858;0.0;0.0;0.0;true;0.0;0.0;25.0;0.0
