Image_ID;Object_ID;Size;Perimeter;Length;Intensity;Overlap_with_ch;Coloc_object_size;Coloc_object_intensity;Single_Coloc;Coloc_image_intensity;Coord_X;Coord_Y;Coord_Z
%background:/home/i-bird/Desktop/MOSAIC/Luis/Test_r_script_2//1 Ctrl 1.tif
5;0;13.0;18.0;0.0;175.41248560593812;0.0;0.0;0.0;true;0.018769230769230767;17.538461685180664;17.846153259277344;0.0
5;0;20.0;22.0;0.0;227.36348418115284;0.0;0.0;0.0;true;0.0012000000000000001;36.25;39.5;0.0
5;0;25.0;30.0;0.0;199.69282915462267;0.0;0.0;0.0;true;0.0;17.520000457763672;42.959999084472656;0.0
5;0;2.0;6.0;0.0;44.1403593873445;0.0;1183.0;48.36800003051758;true;0.136;61.5;49.0;0.0
5;0;15.0;18.0;0.0;176.6312966384949;0.0;1183.0;48.36800003051758;true;0.0568;57.33333206176758;51.266666412353516;0.0
5;0;6.0;12.0;0.0;183.04340869739715;0.0;0.0;0.0;true;0.0;6.833333492279053;56.0;0.0
5;0;5.0;10.0;0.0;177.84084512747188;0.0;0.0;0.0;true;8.0E-4;11.600000381469727;36.79999923706055;0.0
5;0;6.0;10.0;0.0;211.49832108051476;0.0;1183.0;48.36800003051758;true;0.06733333333333334;28.0;15.5;0.0
5;0;5.0;12.0;0.0;92.53455916250209;0.0;0.0;0.0;true;8.0E-4;31.0;34.20000076293945;0.0
5;0;8.0;12.0;0.0;126.05039664787223;0.0;0.0;0.0;true;0.0010;37.875;50.125;0.0
5;0;3.0;8.0;0.0;84.86497589697369;0.0;0.0;0.0;true;0.0026666666666666666;3.6666667461395264;24.33333396911621;0.0
5;0;7.0;12.0;0.0;70.70468012887596;0.0;0.0;0.0;true;0.020571428571428574;61.0;66.28571319580078;0.0
5;0;6.0;10.0;0.0;74.06099102650205;0.0;0.0;0.0;true;0.0020;48.5;65.0;0.0
5;0;12.0;18.0;0.0;62.4843112084883;0.0;0.0;0.0;true;0.0016666666666666668;25.5;62.0;0.0
5;0;3.0;8.0;0.0;36.87022602881411;0.0;100.0;18.37700080871582;true;0.08133333333333334;53.33333206176758;71.33333587646484;0.0
5;0;1.0;4.0;0.0;67.89261449544246;0.0;0.0;0.0;true;0.028;2.0;66.0;0.0
5;0;18.0;16.0;0.0;37.05241738190892;0.0;1183.0;48.36800003051758;true;0.9964444444444445;57.0;1.3333333730697632;0.0
