Image_ID;Object_ID;Size;Perimeter;Length;Intensity;Overlap_with_ch;Coloc_object_size;Coloc_object_intensity;Single_Coloc;Coloc_image_intensity;Coord_X;Coord_Y;Coord_Z
%background:/home/i-bird/Desktop/MOSAIC/Luis/Test_r_script_2//4 OA4.tif
10;0;8.0;14.0;0.0;297.96605759824615;0.0;0.0;0.0;true;0.0;24.5;8.0;0.0
10;0;13.0;18.0;0.0;204.59495650549226;0.0;0.0;0.0;true;0.04555052790346908;23.538461685180664;18.846153259277344;0.0
10;0;1.0;4.0;0.0;586.6791829755681;0.0;96.0;188.2899932861328;true;0.8235294117647058;23.0;25.0;0.0
10;0;6.0;14.0;0.0;222.39161537897886;0.0;0.0;0.0;true;0.0;6.333333492279053;35.5;0.0
10;0;1.0;4.0;0.0;630.963703259034;0.0;0.0;0.0;true;0.0;23.0;36.0;0.0
10;0;1.0;4.0;0.0;352.73843587340644;0.0;0.0;0.0;true;0.0;28.0;40.0;0.0
10;0;3.0;8.0;0.0;255.68217858554866;0.0;0.0;0.0;true;0.0;34.66666793823242;39.66666793823242;0.0
10;0;1.0;4.0;0.0;186.78272288616284;0.0;0.0;0.0;true;0.0;22.0;41.0;0.0
10;0;2.0;6.0;0.0;131.23602888079242;0.0;0.0;0.0;true;0.00196078431372549;17.5;24.0;0.0
10;0;2.0;6.0;0.0;139.76321666348198;0.0;0.0;0.0;true;0.0;4.5;42.0;0.0
10;0;1.0;1.0;0.0;260.76782715294735;0.0;0.0;0.0;true;0.0;20.0;45.0;0.0
10;0;3.0;8.0;0.0;105.18028082521529;0.0;0.0;0.0;true;0.0;5.666666507720947;39.66666793823242;0.0
10;0;5.0;12.0;0.0;73.18069437645168;0.0;0.0;0.0;true;7.84313725490196E-4;23.200000762939453;31.0;0.0
10;0;1.0;4.0;0.0;77.87664381541009;0.0;96.0;188.2899932861328;true;0.6274509803921569;32.0;22.0;0.0
10;0;2.0;6.0;0.0;24.25456799433254;0.0;0.0;0.0;true;0.0;30.5;2.0;0.0
